0.2393803356,-1.4807850712
0.2843766306,-1.4437659210
0.3353280765,-1.3941682612
0.3776098644,-1.3468177200
0.4212114919,-1.2921070234
0.4659064178,-1.2298254686
0.5025792469,-1.1740353239
0.5453458077,-1.1036382791
0.5846992627,-1.0337831163
0.6376491501,-0.9321161345
0.6531102556,-0.9007684319
0.6885804499,-0.8260141875
0.7214280317,-0.7532621762
0.7519626518,-0.6825929529
0.7881793288,-0.5949757801
0.8178138520,-0.5202171183
0.8490242462,-0.4385000929
0.8746493697,-0.3691190412
0.6578585246,0.8909904879
0.6695566030,0.8665988386
0.6833759928,0.8372301265
0.6960672923,0.8097303084
0.7110864295,0.7765327299
0.7214864224,0.7531298321
0.7345290818,0.7232999163
0.7465475312,0.6953393579
0.7575963089,0.6692343708
0.6069998741,0.0353567861
0.5644203424,0.0688895658
0.6138342023,0.1984449327
0.5584508181,0.2125033289
0.5688350201,0.1554592103
0.6021010280,0.2010724992
0.5988445878,0.2573514581
0.5823608637,0.2515202463
0.5797949433,0.2548660934
0.5946740508,0.2677065134
0.6155933142,0.2318194807
0.6399181485,0.2660205960
0.6751778722,0.2783585489
0.6907969117,0.2723412812
0.6996893883,0.2737276852
0.7113788128,0.2806746960
0.6969910860,0.2992963791
0.6800135970,0.3088750541
0.6641032100,0.3232097924
0.6785175204,0.3137495816
0.6721449494,0.3185457587
0.6677227616,0.3285089433
0.6408749223,0.3578617573
0.6520633698,0.3496598303
0.6404215097,0.3631033003
0.6616901755,0.3354682028
0.6649192572,0.3287983239
0.7135979533,0.2812287211
0.7116513848,0.2765516937
0.7209412456,0.2669440508
0.7383061647,0.2493313849
0.7382575274,0.2513682544
0.7661356926,0.2301548272
0.7829632163,0.1496089548
0.8332594633,0.0934138820
0.8413266540,0.0576369502
0.8311300874,0.0701574236
0.8447970152,0.0464887507
0.8413500786,0.0475708619
0.8698460460,0.0493239649
0.8657362461,0.0224331170
0.8368867636,0.0276496671
0.8635221124,0.0110929692
0.8485342860,0.0142906150
0.8835698366,0.0285764281
0.8767648935,0.0164910611
0.8598811626,0.0434796773
0.8459247351,-0.0454037189
0.8198851347,0.0159133654
0.8846864104,0.0157813467
0.8826467395,0.0112977196
0.8431305885,0.0259570684
0.8490641713,-0.0176254921
0.8254840374,-0.0271837432
0.8840897083,-0.0158773307
0.8555092216,-0.0390949734
0.8557666540,-0.0297172423
0.8640151024,0.0071904161
0.8530821800,0.0027496647
0.7914130092,0.0167302024
0.8452479243,0.0017191791
0.8852629066,-0.0008526078
0.8860082626,-0.0172412209
0.8541301489,0.0031727124
0.8687045574,-0.0191659238
0.8885549307,-0.0239638351
0.8361387253,-0.0639878139
0.8276193142,-0.0703991652
0.8604971170,-0.0862804800
0.8493764997,-0.0755843595
0.8058057427,-0.1005991995
0.8470224738,-0.0542504340
0.8467584252,-0.1164114550
0.8417490721,-0.0815130249
0.8469321728,-0.1047435552
0.8062649965,-0.1051380783
