0.5977936387,-0.6026329994
0.6042303443,-0.5942780972
0.6585554481,-0.5307868719
0.7118636966,-0.4883874655
0.7296760678,-0.4652779102
0.7464628816,-0.4434010684
0.7187516689,-0.4749750197
0.7520093918,-0.4347164929
0.7293645740,-0.4662488103
0.4030835629,-1.8953759670
0.4405868053,-1.8247967958
0.6022287011,-1.7350882292
0.4804685414,-1.8269221783
0.4147256315,-1.7999248505
0.4806962907,-1.6363989115
0.3596740663,-1.6833839417
0.5092284083,-1.7035887241
0.3734241724,-1.5491814613
0.4836957455,-1.5933867693
0.4780390859,-1.6250994205
0.4354434013,-1.6176314354
0.4736014307,-1.6460741758
0.4742627442,-1.4764828682
0.5069762468,-1.4230315685
0.6811248064,-1.5339742899
0.7172241807,-1.4406334162
0.7445940971,-1.3783037663
0.7827531099,-1.3353556395
0.7510848641,-1.2793799639
0.6187881231,0.1229074746
0.6254076958,0.1308269352
0.6353459954,0.0472708382
0.6482549310,0.0638730675
0.6740388870,0.0339500643
0.6589459777,0.0193066671
0.6636241674,0.0158631317
0.6623696089,0.0067775096
0.6542888880,0.0266166329
0.6773651838,-0.0177237801
0.6726951003,-0.0309133623
0.6482325196,-0.0419674441
0.6573393941,-0.0059570144
0.6672438979,-0.0501660258
0.6668010354,-0.0118492683
0.6762019396,-0.0275344308
0.6710956097,-0.0495270342
0.8179763556,-0.1074088663
0.8325553536,-0.0705028698
0.8621795774,-0.0555896945
0.8809801340,-0.0294255242
0.8366238475,0.0089363037
0.8324771523,0.0700046793
0.8639565706,0.0307959300
0.8189790249,0.0165544320
0.8703457117,0.0131622078
0.8693999052,-0.0417110659
0.8567721844,-0.0419867709
0.8263380527,-0.0983189717
0.7123906016,-0.1941221803
0.6756011248,-0.2774024308
0.4237636626,-1.7129633427
0.5605990291,-1.7516478300
0.5272895694,-1.8118766546
0.5606102347,-1.5911234617
0.4085458815,-1.6291096210
0.4468415976,-1.5723381042
0.4304716885,-1.6440412998
0.4085768163,-1.8005477190
0.5063502192,-1.6095085144
0.4562333226,-1.1223115921
0.3744543493,-1.4142475128
0.3560016751,-1.2662634850
0.3501317501,-1.3462533951
0.4009326398,-1.3696498871
0.4924962819,-1.5433332920
0.4727438986,-1.5896232128
0.4865707159,-1.5197840929
0.5933879614,-1.5667464733
0.6233184338,-1.5489472151
0.6715306044,-1.4667853117
0.6243736744,-0.1441506445
0.7000000000,0.0743505210
0.7000000000,0.0120661147
0.7000000000,0.0428003371
0.7000000000,0.1297317892
0.7000000000,0.0119791692
0.7000000000,0.1178755090
0.7000000000,0.1922660768
0.7000000000,-0.1732258946
0.7000000000,0.1719516814
0.7000000000,0.0716576651
0.7000000000,0.1897209287
0.4466354251,1.7967724800
0.4401021302,1.5131078959
0.4819655716,1.6176095009
0.4132167399,1.5454056263
0.4179596007,1.5671789646
0.4091052115,1.5968316793
0.5214858055,1.6935409307
0.4981206656,1.6444042921
0.4715303779,1.6453825235
0.5437001586,1.5457066298
0.6304817796,1.4727689028
0.6884981990,1.3632912636
0.4935429692,1.4361900091
0.7179686427,1.3434318304
0.7159157395,1.2201040983
0.7550069094,1.1529804468
0.7491856217,1.2362831831
0.6877845526,1.1872936487
0.7324520350,1.1057753563
0.7541530132,1.0418642759
0.7537217140,0.9949286580
0.7005452514,0.9156445265
0.6686092019,0.8307451010
0.6621991992,0.8003069162
0.4245349169,-0.2522646785
0.4102391601,-0.3431609273
0.4959968925,-0.2315375209
0.4907350242,-0.2953154147
0.5214889050,-0.2801040411
0.5361894369,-0.2597361505
0.5440856218,-0.2686569691
0.5478123426,-0.2097905576
0.5496259332,-0.2297411114
0.5652825236,-0.2395467162
0.5645363331,-0.2288925946
0.5784825087,-0.2150731683
0.5843330622,-0.1745565534
0.6128817201,-0.1825027466
0.6136063933,-0.1447303146
0.6119830012,-0.0920581520
0.6174343824,-0.1203524917
0.6553466916,-0.1118708849
0.6235802770,-0.0672585592
0.6669064760,-0.0861281827
0.8705999255,-0.0623612627
0.8748334646,-0.0584575869
0.8492477536,-0.0561690703
0.8707175255,-0.0207514707
0.8565629125,0.0737156868
0.8794317245,-0.0123964213
0.8709800839,0.0410508290
0.8223492503,0.0297224708
0.8680316806,0.0318754204
0.8182964921,0.1119410545
0.8019258380,0.1095346510
0.7897260785,0.1170841455
0.8312757611,0.1225844026
0.8194395304,0.0471202880
0.8455924988,0.0419338197
0.8206962347,0.0787434876
0.8133361936,0.0677894056
0.8225137591,0.0900361985
0.8082101345,0.0867338702
0.8178796172,0.1028457284
0.8309984207,0.1199115142
0.8336049914,0.0967717022
0.8250449300,0.1000424623
0.8048585057,0.1648921669
0.7878446579,0.1652207077
0.8020400405,0.1380588412
0.7894662023,0.1515513510
0.7889614105,0.1543430984
0.7691176534,0.1840233952
0.8025162220,0.1402951479
0.7912577391,0.1672381014
0.8116950989,0.1035453528
0.8135178685,0.0755248442
0.8315589428,0.1344823688
0.8630111217,0.0830834359
0.8468027115,0.0792612284
0.8358447552,0.0519275852
0.8449106216,0.0577964708
0.8820352554,0.0468341783
0.8833987713,0.0128962081
0.8694602847,-0.0208717640
0.8847089410,0.0042757662
0.8588035703,-0.0150112528
0.8782705069,-0.0482590869
0.8471847177,-0.0689901784
0.8441966772,-0.0680594444
0.8534875512,-0.0881730095
0.8512370586,-0.0275274254
0.8001229167,-0.1225357801
0.8077005148,-0.1746258289
0.8112465739,-0.1337602288
0.8055191040,-0.0690837651
0.7972573638,-0.0941422060
0.8030195832,-0.1650677174
0.7719627023,-0.1617307365
0.7760048509,-0.2260214388
0.7180179358,-0.2592656910
0.7872455716,-0.0404505171
0.8351262212,0.0185044724
0.7310298681,0.1595501453
0.8166784644,0.0497696809
0.8469922543,-0.0028780766
0.8490090966,0.0486737713
0.8280181885,0.1016331017
0.7649328709,-0.0327686146
0.7891107202,0.1128259599
0.8076931834,-0.0701919496
0.7398220301,-0.2603083849
0.5653743744,-1.7658414841
0.4825355411,-1.6852688789
0.4358716905,-1.5065540075
0.5242488980,-1.7386023998
0.4300138950,-1.5412327051
0.4754442573,-1.6879338026
0.5250396729,-1.7734160423
0.4270203710,-1.7661118507
0.4841389954,-1.7427769899
0.4370435774,-1.7135175467
0.4291721880,-1.6582659483
0.4838493168,-1.6284439564
0.4113917947,-1.8094215393
0.5869018435,-1.6741154194
0.5803900361,-1.6701234579
0.4744846821,-1.6362372637
0.5886213779,-1.6203571558
0.6011117697,-1.5712970495
0.4703619778,-1.5381355286
0.7102497816,-1.4525170326
0.6713250279,-0.0200241692
0.6896692514,-0.0060409205
0.6928635240,-0.0057856063
0.6863961816,0.0065742186
0.6899213195,-0.0237720180
0.6572355628,-0.0063237944
0.6880931258,-0.0022212663
0.6890025735,-0.0028556297
0.6511119604,-0.0012293035
0.6274670362,-0.0046505583
0.6672491431,-0.0010485045
0.6647347212,0.0003858339
0.6630774736,0.0029117079
0.6733809710,-0.0028534939
0.6654844880,-0.0166547354
0.8814101815,-0.0446071438
0.8544503450,-0.0112361740
0.8442572951,-0.0720895529
0.8104214072,-0.0417290628
0.8821307421,-0.0457634255
0.8558332920,-0.0289039854
0.8649625182,-0.0450585522
0.8378536105,-0.0907232016
0.8204141855,-0.1117114350
0.8672730923,-0.0621105060
0.8683156967,-0.0423856489
0.8553450108,-0.0449050851
0.8491740823,-0.0411386229
0.8433433175,-0.0387109183
0.8276913762,-0.0018120682
0.8777292967,-0.0186459366
0.8598076105,0.0111137740
0.8759927154,-0.0041252230
0.8742541671,-0.0256902669
0.8856822252,-0.0044212188
0.8504295349,0.0328943096
0.8211378455,0.0541096888
0.8468466997,0.0896432623
0.8486811519,0.0658364221
0.8379049301,0.0355277471
0.8818010092,0.0334597118
0.8407589793,0.0236128718
0.8035503626,0.0280755032
0.8687286973,0.0368819200
0.8649958372,0.0302698128
0.8509677649,0.0440361984
0.8635616302,0.0528977327
0.8524411321,0.0764279738
0.8145624995,0.0537658930
0.8730103374,0.0470525771
0.8201572299,0.0799232721
0.8383749127,0.0724803284
0.8635919094,0.0624369942
0.8505296111,0.0390323065
0.5000000000,0.0000000000
0.5000000000,0.0000000000
0.5000000000,0.0000000000
0.5000000000,0.0000000000
0.5000000000,0.0000000000
0.0000000000,-1.5000000000
0.0000000000,-1.5000000000
0.0000000000,-1.5000000000
0.0000000000,-1.5000000000
0.0000000000,-1.5000000000
0.0000000000,-1.5000000000
0.0000000000,-1.5000000000
0.0000000000,-1.5000000000
0.0000000000,-1.5000000000
0.5000000000,0.0000000000
0.5000000000,0.0000000000
0.5000000000,0.0000000000
0.5000000000,0.0000000000
0.5000000000,0.0000000000
0.5000000000,0.0000000000
0.5000000000,0.0000000000
0.5000000000,0.0000000000
0.5000000000,0.0000000000
0.5000000000,0.0000000000
0.5000000000,0.0000000000
0.5000000000,0.0000000000
0.5000000000,0.0000000000
0.5000000000,0.0000000000
0.5000000000,0.0000000000
0.5000000000,0.0000000000
0.5000000000,0.0000000000
